image_dir,image_name,x1,y1,x2,y2,x3,y3,x4,y4
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-53.png,0.3193,0.1785,0.5671,0.1719,0.5992,0.7918,0.3104,0.8094
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-54.png,0.3253,0.1767,0.5728,0.1722,0.6036,0.7907,0.3149,0.8062
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-55.png,0.3308,0.1712,0.5793,0.1707,0.6080,0.7938,0.3177,0.8053
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-56.png,0.3356,0.1647,0.5853,0.1682,0.6132,0.7930,0.3215,0.8011
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-57.png,0.3383,0.1615,0.5891,0.1664,0.6163,0.7942,0.3233,0.8004
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-58.png,0.3425,0.1570,0.5942,0.1643,0.6198,0.7933,0.3268,0.7985
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-59.png,0.3431,0.1552,0.5948,0.1624,0.6208,0.7922,0.3274,0.7981
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-6.png,0.3615,0.1924,0.6067,0.1831,0.6442,0.7965,0.3593,0.8171
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-60.png,0.3429,0.1530,0.5953,0.1614,0.6218,0.7923,0.3280,0.7980
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-61.png,0.3432,0.1533,0.5956,0.1623,0.6238,0.7927,0.3305,0.7995
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-62.png,0.3448,0.1548,0.5968,0.1625,0.6266,0.7934,0.3330,0.8016
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-63.png,0.3485,0.1558,0.6008,0.1612,0.6343,0.7937,0.3405,0.8052
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-64.png,0.3509,0.1605,0.6031,0.1650,0.6379,0.7963,0.3448,0.8096
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-65.png,0.3532,0.1636,0.6046,0.1669,0.6422,0.7958,0.3497,0.8111
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-66.png,0.3565,0.1651,0.6074,0.1670,0.6467,0.7952,0.3546,0.8118
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-67.png,0.3603,0.1670,0.6117,0.1653,0.6537,0.7936,0.3622,0.8147
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-68.png,0.3620,0.1693,0.6127,0.1655,0.6574,0.7930,0.3665,0.8168
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-69.png,0.3644,0.1718,0.6146,0.1665,0.6618,0.7933,0.3710,0.8197
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-7.png,0.3615,0.1922,0.6062,0.1823,0.6442,0.7956,0.3596,0.8163
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-70.png,0.3663,0.1741,0.6168,0.1661,0.6661,0.7906,0.3757,0.8196
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-71.png,0.3708,0.1713,0.6213,0.1596,0.6750,0.7843,0.3857,0.8179
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-72.png,0.3736,0.1728,0.6233,0.1597,0.6790,0.7822,0.3906,0.8183
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-73.png,0.3758,0.1722,0.6251,0.1572,0.6824,0.7781,0.3944,0.8162
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-74.png,0.3776,0.1685,0.6267,0.1510,0.6880,0.7695,0.4012,0.8131
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-75.png,0.3771,0.1665,0.6264,0.1468,0.6902,0.7646,0.4035,0.8114
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-76.png,0.3783,0.1634,0.6268,0.1423,0.6931,0.7594,0.4072,0.8081
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-77.png,0.3798,0.1617,0.6285,0.1391,0.6953,0.7550,0.4108,0.8056
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-78.png,0.3814,0.1620,0.6294,0.1381,0.6982,0.7509,0.4142,0.8034
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-79.png,0.3833,0.1610,0.6307,0.1364,0.7012,0.7486,0.4180,0.8029
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-8.png,0.3623,0.1936,0.6060,0.1837,0.6442,0.7948,0.3602,0.8161
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-80.png,0.3854,0.1617,0.6321,0.1363,0.7042,0.7478,0.4214,0.8034
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-81.png,0.3868,0.1615,0.6338,0.1355,0.7076,0.7455,0.4249,0.8023
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-82.png,0.3935,0.1605,0.6400,0.1330,0.7175,0.7430,0.4357,0.8018
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-83.png,0.3968,0.1617,0.6428,0.1330,0.7227,0.7421,0.4406,0.8016
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-84.png,0.4017,0.1598,0.6480,0.1304,0.7289,0.7380,0.4474,0.7970
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-85.png,0.4070,0.1562,0.6532,0.1268,0.7341,0.7352,0.4530,0.7942
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-86.png,0.4116,0.1569,0.6566,0.1275,0.7383,0.7344,0.4580,0.7940
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-87.png,0.4162,0.1586,0.6605,0.1293,0.7422,0.7340,0.4634,0.7935
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-88.png,0.4214,0.1607,0.6644,0.1308,0.7469,0.7318,0.4692,0.7912
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-89.png,0.4254,0.1604,0.6673,0.1306,0.7501,0.7294,0.4737,0.7893
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-9.png,0.3608,0.1926,0.6048,0.1820,0.6423,0.7924,0.3581,0.8143
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-90.png,0.4280,0.1608,0.6695,0.1306,0.7531,0.7277,0.4770,0.7871
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-91.png,0.4317,0.1597,0.6724,0.1302,0.7568,0.7245,0.4819,0.7837
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-92.png,0.4357,0.1591,0.6752,0.1283,0.7599,0.7210,0.4858,0.7809
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-93.png,0.4378,0.1576,0.6769,0.1280,0.7613,0.7203,0.4879,0.7806
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-94.png,0.4384,0.1583,0.6775,0.1288,0.7631,0.7201,0.4891,0.7805
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-95.png,0.4391,0.1575,0.6781,0.1279,0.7642,0.7187,0.4909,0.7796
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-96.png,0.4396,0.1564,0.6783,0.1262,0.7647,0.7169,0.4918,0.7785
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-97.png,0.4398,0.1582,0.6780,0.1278,0.7653,0.7173,0.4928,0.7807
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-98.png,0.4393,0.1590,0.6771,0.1286,0.7648,0.7160,0.4931,0.7798
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet001-99.png,0.4396,0.1588,0.6772,0.1278,0.7663,0.7137,0.4953,0.7775
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-0.png,0.3081,0.1986,0.5460,0.1726,0.6156,0.7335,0.3336,0.7964
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-1.png,0.3086,0.1958,0.5470,0.1699,0.6177,0.7335,0.3340,0.7962
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-10.png,0.3257,0.2000,0.5604,0.1757,0.6316,0.7302,0.3549,0.7904
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-100.png,0.3433,0.1669,0.5719,0.1949,0.5724,0.7383,0.2941,0.7119
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-101.png,0.3447,0.1712,0.5722,0.1979,0.5748,0.7389,0.2985,0.7130
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-102.png,0.3475,0.1802,0.5731,0.2045,0.5755,0.7422,0.3007,0.7182
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-103.png,0.3472,0.1855,0.5728,0.2099,0.5764,0.7454,0.3017,0.7219
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-104.png,0.3482,0.1938,0.5725,0.2157,0.5768,0.7485,0.3029,0.7271
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-105.png,0.3469,0.1982,0.5711,0.2195,0.5766,0.7508,0.3028,0.7306
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-106.png,0.3452,0.1991,0.5684,0.2192,0.5748,0.7481,0.3006,0.7299
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-107.png,0.3419,0.1976,0.5662,0.2175,0.5740,0.7472,0.2987,0.7297
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-108.png,0.3430,0.1984,0.5672,0.2168,0.5783,0.7436,0.3034,0.7298
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-109.png,0.3436,0.1974,0.5678,0.2137,0.5797,0.7418,0.3048,0.7301
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-11.png,0.3272,0.2006,0.5613,0.1771,0.6327,0.7302,0.3562,0.7910
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-110.png,0.3413,0.2027,0.5652,0.2161,0.5820,0.7425,0.3072,0.7354
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-111.png,0.3421,0.2021,0.5663,0.2129,0.5852,0.7382,0.3101,0.7332
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-112.png,0.3410,0.1985,0.5664,0.2072,0.5870,0.7357,0.3110,0.7354
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-113.png,0.3403,0.2005,0.5648,0.2080,0.5881,0.7341,0.3121,0.7358
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-114.png,0.3413,0.1998,0.5664,0.2043,0.5924,0.7317,0.3161,0.7375
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-115.png,0.3395,0.2017,0.5650,0.2054,0.5922,0.7321,0.3157,0.7398
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-116.png,0.3366,0.2017,0.5623,0.2031,0.5936,0.7298,0.3168,0.7414
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-117.png,0.3336,0.2008,0.5598,0.2013,0.5923,0.7273,0.3146,0.7415
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-118.png,0.3311,0.1960,0.5580,0.1947,0.5958,0.7223,0.3184,0.7397
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-119.png,0.3345,0.1965,0.5613,0.1939,0.6007,0.7192,0.3238,0.7378
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-12.png,0.3279,0.2007,0.5618,0.1764,0.6341,0.7295,0.3584,0.7902
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-120.png,0.3380,0.1932,0.5647,0.1889,0.6062,0.7163,0.3294,0.7378
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-121.png,0.3389,0.1952,0.5659,0.1908,0.6087,0.7170,0.3324,0.7395
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-122.png,0.3415,0.1943,0.5687,0.1891,0.6144,0.7153,0.3381,0.7391
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-123.png,0.3451,0.1879,0.5722,0.1818,0.6200,0.7067,0.3439,0.7336
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-124.png,0.3450,0.1847,0.5725,0.1762,0.6246,0.7025,0.3491,0.7327
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-125.png,0.3476,0.1834,0.5743,0.1736,0.6275,0.6996,0.3525,0.7307
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-126.png,0.3496,0.1801,0.5769,0.1701,0.6315,0.6970,0.3562,0.7293
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-127.png,0.3505,0.1814,0.5781,0.1719,0.6344,0.6991,0.3597,0.7313
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-128.png,0.3533,0.1822,0.5804,0.1721,0.6379,0.6991,0.3636,0.7320
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-129.png,0.3579,0.1796,0.5851,0.1700,0.6461,0.6986,0.3708,0.7330
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-13.png,0.3303,0.2007,0.5637,0.1764,0.6376,0.7288,0.3628,0.7901
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-130.png,0.3615,0.1802,0.5896,0.1703,0.6513,0.6992,0.3763,0.7340
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-131.png,0.3685,0.1784,0.5960,0.1671,0.6598,0.6986,0.3852,0.7338
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-132.png,0.3714,0.1804,0.5989,0.1690,0.6643,0.6999,0.3903,0.7362
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-133.png,0.3795,0.1855,0.6060,0.1729,0.6735,0.7021,0.4007,0.7391
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-134.png,0.3822,0.1858,0.6087,0.1730,0.6769,0.7045,0.4036,0.7429
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-135.png,0.3838,0.1924,0.6102,0.1787,0.6817,0.7102,0.4083,0.7513
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-136.png,0.3852,0.1947,0.6119,0.1800,0.6851,0.7130,0.4119,0.7562
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-137.png,0.3873,0.1973,0.6140,0.1819,0.6876,0.7142,0.4145,0.7579
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-138.png,0.3867,0.1980,0.6137,0.1822,0.6890,0.7169,0.4160,0.7627
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-139.png,0.3869,0.2006,0.6139,0.1849,0.6904,0.7188,0.4172,0.7652
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-14.png,0.3339,0.2005,0.5669,0.1763,0.6408,0.7279,0.3663,0.7885
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-140.png,0.3871,0.2005,0.6145,0.1840,0.6923,0.7172,0.4184,0.7656
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-141.png,0.3878,0.1988,0.6156,0.1801,0.6964,0.7139,0.4228,0.7642
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-142.png,0.3892,0.1944,0.6168,0.1748,0.6987,0.7128,0.4241,0.7650
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-143.png,0.3888,0.1961,0.6181,0.1755,0.7012,0.7151,0.4261,0.7685
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-144.png,0.3887,0.1951,0.6178,0.1751,0.7015,0.7156,0.4256,0.7698
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-145.png,0.3869,0.1940,0.6171,0.1737,0.7018,0.7179,0.4248,0.7730
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-146.png,0.3866,0.1931,0.6177,0.1734,0.7036,0.7170,0.4256,0.7720
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-147.png,0.3878,0.1898,0.6199,0.1701,0.7056,0.7151,0.4271,0.7695
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-148.png,0.3889,0.1883,0.6210,0.1684,0.7067,0.7157,0.4282,0.7703
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-149.png,0.3904,0.1889,0.6225,0.1699,0.7086,0.7157,0.4298,0.7688
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-15.png,0.3357,0.2007,0.5686,0.1763,0.6429,0.7281,0.3689,0.7900
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-150.png,0.3912,0.1827,0.6238,0.1643,0.7079,0.7109,0.4285,0.7634
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-151.png,0.3907,0.1811,0.6233,0.1641,0.7070,0.7109,0.4279,0.7620
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-152.png,0.3925,0.1812,0.6240,0.1653,0.7079,0.7105,0.4289,0.7597
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-153.png,0.3931,0.1790,0.6248,0.1633,0.7069,0.7083,0.4268,0.7570
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-154.png,0.3908,0.1761,0.6240,0.1622,0.7064,0.7084,0.4258,0.7549
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-155.png,0.3930,0.1725,0.6260,0.1583,0.7078,0.7034,0.4260,0.7494
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-156.png,0.3906,0.1677,0.6246,0.1554,0.7043,0.7043,0.4210,0.7486
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-157.png,0.3916,0.1690,0.6256,0.1570,0.7053,0.7036,0.4219,0.7464
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-158.png,0.3903,0.1600,0.6250,0.1502,0.7014,0.7004,0.4159,0.7404
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-159.png,0.3889,0.1608,0.6236,0.1517,0.7008,0.7006,0.4153,0.7397
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-16.png,0.3359,0.2025,0.5684,0.1780,0.6439,0.7284,0.3704,0.7915
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-160.png,0.3905,0.1594,0.6249,0.1514,0.6996,0.6987,0.4142,0.7351
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-161.png,0.3896,0.1623,0.6227,0.1553,0.6935,0.6989,0.4087,0.7338
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-162.png,0.3866,0.1639,0.6196,0.1578,0.6900,0.6985,0.4059,0.7325
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-163.png,0.3869,0.1649,0.6183,0.1599,0.6874,0.6948,0.4057,0.7263
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-164.png,0.3882,0.1643,0.6184,0.1589,0.6870,0.6914,0.4068,0.7222
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-165.png,0.3901,0.1663,0.6191,0.1605,0.6871,0.6899,0.4079,0.7199
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-166.png,0.3900,0.1728,0.6171,0.1667,0.6817,0.6901,0.4053,0.7196
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-167.png,0.3893,0.1755,0.6152,0.1684,0.6797,0.6879,0.4043,0.7172
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-168.png,0.3853,0.1779,0.6096,0.1709,0.6720,0.6875,0.3987,0.7166
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-169.png,0.3809,0.1835,0.6037,0.1769,0.6655,0.6883,0.3938,0.7177
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-17.png,0.3372,0.2032,0.5692,0.1788,0.6463,0.7277,0.3737,0.7907
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-170.png,0.3802,0.1856,0.6023,0.1786,0.6635,0.6869,0.3925,0.7161
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-171.png,0.3779,0.1873,0.5992,0.1803,0.6596,0.6879,0.3896,0.7164
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-172.png,0.3769,0.1892,0.5982,0.1829,0.6578,0.6892,0.3881,0.7175
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-173.png,0.3734,0.1977,0.5936,0.1910,0.6518,0.6935,0.3833,0.7222
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-174.png,0.3718,0.1985,0.5912,0.1918,0.6493,0.6936,0.3815,0.7223
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-175.png,0.3690,0.2046,0.5877,0.1981,0.6457,0.6990,0.3780,0.7277
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-176.png,0.3676,0.2066,0.5869,0.1993,0.6448,0.6996,0.3776,0.7281
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-177.png,0.3667,0.2087,0.5850,0.2010,0.6418,0.6995,0.3749,0.7282
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-178.png,0.3647,0.2074,0.5834,0.2008,0.6402,0.7011,0.3727,0.7297
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-179.png,0.3616,0.2166,0.5803,0.2093,0.6363,0.7075,0.3699,0.7371
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-18.png,0.3432,0.2020,0.5743,0.1762,0.6534,0.7236,0.3821,0.7884
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-180.png,0.3600,0.2183,0.5783,0.2111,0.6343,0.7085,0.3682,0.7381
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-181.png,0.3600,0.2226,0.5771,0.2155,0.6342,0.7121,0.3690,0.7417
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-182.png,0.3630,0.2259,0.5794,0.2189,0.6364,0.7133,0.3717,0.7435
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-183.png,0.3631,0.2243,0.5802,0.2165,0.6369,0.7123,0.3717,0.7426
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-184.png,0.3642,0.2199,0.5825,0.2114,0.6393,0.7086,0.3732,0.7389
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-185.png,0.3644,0.2132,0.5834,0.2051,0.6407,0.7061,0.3739,0.7360
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-186.png,0.3650,0.2082,0.5848,0.1998,0.6426,0.7038,0.3748,0.7346
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-187.png,0.3635,0.2007,0.5845,0.1927,0.6416,0.7005,0.3726,0.7315
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-188.png,0.3619,0.1998,0.5833,0.1911,0.6405,0.7002,0.3706,0.7314
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-189.png,0.3602,0.1939,0.5828,0.1856,0.6417,0.6964,0.3709,0.7282
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-19.png,0.3455,0.2025,0.5760,0.1762,0.6564,0.7220,0.3855,0.7874
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-190.png,0.3602,0.1923,0.5831,0.1833,0.6417,0.6969,0.3704,0.7290
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-191.png,0.3563,0.1862,0.5805,0.1777,0.6407,0.6929,0.3678,0.7257
/mnt/d/datasets/smart_doc_extracted/images,background01-datasheet002-192.png,0.3576,0.1805,0.5828,0.1717,0.6432,0.6906,0.3695,0.7237
